dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1133136000,2005-11-28 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,54.0,10000.0,50.83,53.28,53.87,54.0,990,,,89,14.99,110,,3.63,,,,100,501,Rain,moderate rain,10n
1133139600,2005-11-28 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,54.0,8047.0,49.91,53.13,52.07,54.0,990,,,86,21.92,150,34.45,3.3,,,,100,502,Rain,heavy intensity rain,10n
1133139600,2005-11-28 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,54.0,8047.0,49.91,53.13,52.07,54.0,990,,,86,21.92,150,34.45,3.3,,,,100,701,Mist,mist,50n
1133143200,2005-11-28 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,53.08,10000.0,47.73,51.94,48.47,53.1,990,,,82,6.93,170,,0.3,,,,75,500,Rain,light rain,10n
1133146800,2005-11-28 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,48.96,10000.0,46.74,48.18,46.67,48.96,989,,,92,3.36,190,,,3.6,,,20,501,Rain,moderate rain,10n
1133150400,2005-11-28 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,50.04,10000.0,47.8,49.06,44.89,50.04,989,,,92,6.93,150,,,,,,100,804,Clouds,overcast clouds,04n
1133154000,2005-11-28 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,50.04,10000.0,46.02,48.78,44.89,50.04,988,,,86,0.0,0,,,,,,100,804,Clouds,overcast clouds,04n
1133157600,2005-11-28 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,48.06,10000.0,44.98,44.38,43.09,48.47,987,,,89,8.05,20,,1.02,,,,100,501,Rain,moderate rain,10n
1133161200,2005-11-28 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,48.06,9656.0,45.84,47.16,41.29,48.06,987,,,92,3.36,270,,0.8,,,,100,500,Rain,light rain,10n
1133161200,2005-11-28 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,48.06,9656.0,45.84,47.16,41.29,48.06,987,,,92,3.36,270,,0.8,,,,100,701,Mist,mist,50n
1133164800,2005-11-28 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,46.98,10000.0,43.92,44.87,41.29,46.98,986,,,89,4.7,100,,0.5,,,,100,500,Rain,light rain,10n
1133168400,2005-11-28 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,42.12,9656.0,40.78,38.39,37.69,42.12,986,,,95,5.82,260,,,1.3,,,75,701,Mist,mist,50n
1133168400,2005-11-28 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,42.12,9656.0,40.78,38.39,37.69,42.12,986,,,95,5.82,260,,,1.3,,,75,500,Rain,light rain,10n
1133172000,2005-11-28 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,39.24,10000.0,37.38,32.11,37.69,39.47,986,,,93,11.41,300,,0.19,,,,100,500,Rain,light rain,10n
1133175600,2005-11-28 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,37.98,10000.0,35.02,29.25,35.87,37.98,986,,,89,14.99,320,,,,,,100,804,Clouds,overcast clouds,04n
1133179200,2005-11-28 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,36.0,10000.0,33.91,26.01,34.09,36.0,986,,,92,17.22,320,,,,,,100,804,Clouds,overcast clouds,04n
1133182800,2005-11-28 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.02,10000.0,31.95,23.11,32.29,34.07,986,,,92,18.34,300,,,,,,100,804,Clouds,overcast clouds,04n
1133186400,2005-11-28 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.12,10000.0,30.2,25.54,32.27,33.12,986,,,88,9.17,300,,,,,,100,804,Clouds,overcast clouds,04d
1133190000,2005-11-28 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.02,10000.0,30.97,26.65,34.02,34.09,987,,,88,9.17,300,,,,,,100,804,Clouds,overcast clouds,04d
1133193600,2005-11-28 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,37.98,10000.0,35.02,28.56,34.07,37.98,987,,,89,17.22,310,21.92,0.16,,,,100,500,Rain,light rain,10d
1133197200,2005-11-28 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.1,10000.0,31.17,24.84,32.29,35.1,988,,,85,17.22,310,26.4,,,0.36,,100,600,Snow,light snow,13d
1133200800,2005-11-28 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.04,10000.0,28.51,19.81,32.04,32.29,989,,,85,20.8,310,,,,0.3,,100,600,Snow,light snow,13d
1133204400,2005-11-28 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.06,8047.0,26.31,17.46,30.06,30.49,989,,,84,21.92,310,,,,,,100,701,Mist,mist,50d
1133208000,2005-11-28 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.98,10000.0,24.48,16.38,28.67,30.49,990,,,81,24.16,310,32.21,,,0.13,,100,600,Snow,light snow,13d
1133211600,2005-11-28 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.08,10000.0,22.51,15.48,26.87,28.69,992,,,77,25.28,310,33.33,,,,,100,804,Clouds,overcast clouds,04d
1133215200,2005-11-28 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.1,10000.0,19.76,13.5,25.07,26.89,993,,,74,24.16,320,34.45,,,0.1,,100,600,Snow,light snow,13d
1133218800,2005-11-28 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.02,10000.0,18.7,12.42,25.02,26.89,994,,,74,28.86,330,35.79,,,0.27,,100,600,Snow,light snow,13n
1133222400,2005-11-29 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,4000.0,18.05,10.63,21.47,24.01,995,,,78,24.16,310,29.97,,,0.56,,100,601,Snow,snow,13n
1133226000,2005-11-29 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.37,4828.0,17.2,9.77,21.47,24.01,996,,,78,23.04,320,34.45,,,0.3,,100,600,Snow,light snow,13n
1133229600,2005-11-29 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.37,10000.0,16.12,9.77,21.47,24.01,997,,,74,23.04,310,31.09,,,0.4,,100,600,Snow,light snow,13n
1133233200,2005-11-29 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,6437.0,17.53,10.63,21.47,24.01,998,,,76,24.16,320,34.45,,,,0.3,100,600,Snow,light snow,13n
1133236800,2005-11-29 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,6437.0,17.53,10.63,21.47,25.09,999,,,76,24.16,320,31.09,,,0.23,,100,600,Snow,light snow,13n
1133240400,2005-11-29 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,24.1,10000.0,16.97,11.5,24.01,26.89,1000,,,71,20.8,320,31.09,,,0.14,,100,600,Snow,light snow,13n
1133244000,2005-11-29 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,10000.0,16.7,10.63,23.04,25.09,1001,,,73,23.04,310,34.45,,,,,100,600,Snow,light snow,13n
1133247600,2005-11-29 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,4828.0,16.12,10.63,23.04,25.09,1002,,,71,29.97,320,44.96,,,0.13,,100,600,Snow,light snow,13n
1133251200,2005-11-29 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.37,8047.0,15.57,9.77,21.47,25.09,1004,,,72,26.4,310,33.33,,,0.17,,100,600,Snow,light snow,13n
1133254800,2005-11-29 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,10000.0,14.94,10.63,23.04,25.09,1005,,,67,29.97,310,38.03,,,0.11,,100,600,Snow,light snow,13n
1133258400,2005-11-29 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.37,10000.0,14.99,9.77,21.47,24.01,1006,,,70,31.09,320,36.91,,,,,100,600,Snow,light snow,13n
1133262000,2005-11-29 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.37,10000.0,14.99,9.77,21.47,24.01,1006,,,70,28.86,320,38.03,,,,,100,600,Snow,light snow,13n
1133265600,2005-11-29 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,10000.0,15.84,10.63,21.47,25.09,1007,,,70,31.09,320,42.5,,,,,100,600,Snow,light snow,13n
1133269200,2005-11-29 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,10000.0,15.84,10.63,23.04,25.09,1008,,,70,24.16,310,32.21,,,,,100,600,Snow,light snow,13n
1133272800,2005-11-29 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,10000.0,14.94,10.63,23.04,25.09,1009,,,67,24.16,320,32.21,,,,,75,803,Clouds,broken clouds,04d
1133276400,2005-11-29 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.23,10000.0,15.84,10.63,23.04,25.09,1010,,,70,24.16,320,35.79,,,,,75,803,Clouds,broken clouds,04d
1133280000,2005-11-29 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.54,10000.0,16.23,12.94,25.02,27.61,1012,,,64,23.04,320,29.97,,,,,75,803,Clouds,broken clouds,04d
1133283600,2005-11-29 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.76,10000.0,17.4,14.16,26.1,29.41,1013,,,64,21.92,320,33.33,,,,,100,804,Clouds,overcast clouds,04d
1133287200,2005-11-29 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.48,10000.0,17.44,14.88,27.0,30.49,1013,,,62,24.16,330,32.21,,,,,40,802,Clouds,scattered clouds,03d
1133290800,2005-11-29 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.63,10000.0,18.88,16.03,28.44,29.41,1013,,,63,24.16,320,29.97,,,,,75,803,Clouds,broken clouds,04d
1133294400,2005-11-29 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.71,10000.0,18.28,16.11,28.08,31.21,1014,,,61,21.92,320,29.97,,,,,100,804,Clouds,overcast clouds,04d
1133298000,2005-11-29 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.48,10000.0,17.44,14.88,27.0,29.41,1014,,,62,18.34,310,26.4,,,,,100,804,Clouds,overcast clouds,04d
1133301600,2005-11-29 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.76,10000.0,18.03,14.16,26.1,29.41,1016,,,66,18.34,330,24.16,,,,,100,804,Clouds,overcast clouds,04d
1133305200,2005-11-29 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.4,10000.0,17.06,13.8,26.1,28.69,1016,,,64,19.69,310,,,,,,75,803,Clouds,broken clouds,04n
1172707200,2007-03-01 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.37,8000.0,31.91,28.92,35.1,37.67,999,,,87,8.05,90,,,,,,100,701,Mist,mist,50d
1172710800,2007-03-01 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.37,6437.0,31.91,28.31,35.1,36.61,999,,,87,9.17,90,,,,,,100,701,Mist,mist,50n
1172714400,2007-03-01 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.37,6437.0,31.91,29.59,35.1,36.61,999,,,87,6.93,80,,,,,,100,701,Mist,mist,50n
1172718000,2007-03-01 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.37,6437.0,31.91,29.59,35.1,36.61,999,,,87,6.93,70,,,,,,100,701,Mist,mist,50n
1172721600,2007-03-01 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.37,4828.0,31.91,30.38,35.1,36.61,998,,,87,5.82,70,,,,,,100,701,Mist,mist,50n
1172725200,2007-03-01 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.47,4828.0,31.86,31.66,34.02,36.61,999,,,90,3.36,20,,,,,,100,701,Mist,mist,50n
1172728800,2007-03-01 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.47,4000.0,31.86,26.64,34.02,36.61,996,,,90,10.29,340,,,,,,100,701,Mist,mist,50n
1172732400,2007-03-01 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.73,4023.0,31.69,26.29,33.12,36.61,997,,,92,9.17,340,,,,,,100,701,Mist,mist,50n
1172736000,2007-03-01 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.4,2414.0,31.42,25.32,33.12,34.81,996,,,92,10.29,360,,,,0.3,,100,701,Mist,mist,50n
1172736000,2007-03-01 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.4,2414.0,31.42,25.32,33.12,34.81,996,,,92,10.29,360,,,,0.3,,100,600,Snow,light snow,13n
1172739600,2007-03-01 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,2414.0,30.65,22.26,32.04,34.81,994,,,92,14.99,340,,,,0.49,,100,600,Snow,light snow,13n
1172739600,2007-03-01 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,2414.0,30.65,22.26,32.04,34.81,994,,,92,14.99,340,,,,0.49,,100,300,Drizzle,light intensity drizzle,09n
1172739600,2007-03-01 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,2414.0,30.65,22.26,32.04,34.81,994,,,92,14.99,340,,,,0.49,,100,701,Mist,mist,50n
1172743200,2007-03-01 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,3219.0,31.12,20.77,32.04,34.81,992,,,94,19.69,350,24.16,,,1.0,,100,615,Snow,light rain and snow,13n
1172743200,2007-03-01 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,3219.0,31.12,20.77,32.04,34.81,992,,,94,19.69,350,24.16,,,1.0,,100,701,Mist,mist,50n
1172746800,2007-03-01 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,4023.0,31.12,19.92,32.04,34.81,990,,,94,23.04,350,31.09,,,0.77,,100,601,Snow,snow,13n
1172746800,2007-03-01 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,4023.0,31.12,19.92,32.04,34.81,990,,,94,23.04,350,31.09,,,0.77,,100,500,Rain,light rain,10n
1172746800,2007-03-01 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,4023.0,31.12,19.92,32.04,34.81,990,,,94,23.04,350,31.09,,,0.77,,100,701,Mist,mist,50n
1172750400,2007-03-01 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.52,400.0,30.65,19.92,32.04,34.81,991,,,92,23.04,340,31.09,,,,,100,741,Fog,fog,50n
1172754000,2007-03-01 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.62,402.0,30.51,19.02,30.96,34.81,989,,,95,26.4,340,35.79,,,3.8,,100,602,Snow,heavy snow,13d
1172754000,2007-03-01 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.62,402.0,30.51,19.02,30.96,34.81,989,,,95,26.4,340,35.79,,,3.8,,100,741,Fog,fog,50d
1172757600,2007-03-01 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.58,402.0,29.25,17.98,30.06,33.01,991,,,94,25.28,330,32.21,,,1.8,,100,602,Snow,heavy snow,13d
1172761200,2007-03-01 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.58,402.0,29.25,17.98,30.06,33.01,991,,,94,29.97,330,40.26,,,1.5,7.1,100,602,Snow,heavy snow,13d
1172764800,2007-03-01 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.72,402.0,28.92,18.12,30.24,33.01,990,,,92,33.33,320,43.84,,,2.96,,100,602,Snow,heavy snow,13d
1172768400,2007-03-01 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.58,402.0,28.29,17.98,30.06,33.01,989,,,90,35.79,310,48.32,,,1.8,,100,602,Snow,heavy snow,13d
1172772000,2007-03-01 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,400.0,24.76,15.13,27.0,31.21,991,,,87,32.21,300,51.67,,,1.83,,100,602,Snow,heavy snow,13d
1172775600,2007-03-01 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.43,805.0,24.21,14.83,26.64,31.21,991,,,86,29.97,310,43.84,,,0.55,,100,602,Snow,heavy snow,13d
1172779200,2007-03-01 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,805.0,24.28,15.13,27.0,31.21,992,,,85,31.09,300,43.84,,,0.5,,100,601,Snow,snow,13d
1172782800,2007-03-01 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,1609.0,24.28,15.13,27.0,31.21,993,,,85,28.86,300,43.84,,,0.3,0.3,100,600,Snow,light snow,13d
1172786400,2007-03-01 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.62,3219.0,23.85,16.02,28.08,32.27,994,,,80,25.28,300,35.79,,,0.14,,100,600,Snow,light snow,13d
1172790000,2007-03-01 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.62,10000.0,23.32,16.02,28.08,32.27,995,,,78,27.74,300,36.91,,,0.1,,100,600,Snow,light snow,13d
1172793600,2007-03-02 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,10000.0,21.36,15.13,27.0,31.21,996,,,74,29.97,300,41.38,,,,,20,801,Clouds,few clouds,02d
1172797200,2007-03-02 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,10000.0,20.79,15.13,27.0,31.21,997,,,72,24.16,300,34.45,,,,,20,801,Clouds,few clouds,02n
1172800800,2007-03-02 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,10000.0,19.6,15.13,27.0,31.21,997,,,68,24.16,300,35.79,,,,,0,800,Clear,sky is clear,01n
1172804400,2007-03-02 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.45,14.07,26.1,30.47,997,,,71,25.28,290,39.15,,,,,0,800,Clear,sky is clear,01n
1172808000,2007-03-02 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.45,14.07,26.1,30.47,998,,,71,28.86,290,41.38,,,,,0,800,Clear,sky is clear,01n
1172811600,2007-03-02 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.45,14.07,26.1,29.41,998,,,71,20.8,300,33.33,,,,,0,800,Clear,sky is clear,01n
1172815200,2007-03-02 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.45,14.07,26.1,29.41,998,,,71,21.92,290,27.51,,,,,0,800,Clear,sky is clear,01n
1172818800,2007-03-02 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.17,14.07,26.1,29.41,998,,,70,18.34,290,29.97,,,,,75,803,Clouds,broken clouds,04n
1172822400,2007-03-02 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,9656.0,19.17,14.07,26.1,29.41,998,,,70,23.04,290,36.91,,,,,100,804,Clouds,overcast clouds,04n
1172826000,2007-03-02 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,8047.0,19.45,14.07,26.1,29.41,998,,,71,25.28,290,34.45,,,,,100,804,Clouds,overcast clouds,04n
1172829600,2007-03-02 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,9656.0,19.45,14.07,26.1,29.41,998,,,71,25.28,290,36.91,,,,,75,803,Clouds,broken clouds,04n
1172833200,2007-03-02 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.45,14.07,26.1,29.41,998,,,71,24.16,280,34.45,,,,,40,802,Clouds,scattered clouds,03n
1172836800,2007-03-02 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,9000.0,19.17,14.07,25.79,29.41,999,,,70,23.04,290,33.33,,,,,40,802,Clouds,scattered clouds,03n
1172840400,2007-03-02 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.77,10000.0,18.88,13.17,25.02,29.41,998,,,72,26.4,290,35.79,,,,,20,801,Clouds,few clouds,02d
1172844000,2007-03-02 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.77,10000.0,17.69,13.17,25.02,29.41,999,,,68,23.04,290,28.86,,,,,40,802,Clouds,scattered clouds,03d
1172847600,2007-03-02 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.67,10000.0,19.17,14.07,26.1,29.41,1000,,,70,24.16,290,35.79,,,,,40,802,Clouds,scattered clouds,03d
1172851200,2007-03-02 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.0,10000.0,19.18,14.4,26.1,31.21,1000,,,69,27.74,290,35.79,,,,,75,721,Haze,haze,50d
1172854800,2007-03-02 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.0,10000.0,20.64,14.4,26.1,31.21,1001,,,74,24.16,290,33.33,,,,,100,721,Haze,haze,50d
1172858400,2007-03-02 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.0,3200.0,21.2,14.4,26.1,31.21,1002,,,76,26.4,280,38.03,,,,,100,600,Snow,light snow,13d
1172862000,2007-03-02 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.0,4828.0,21.2,14.4,26.1,31.21,1002,,,76,26.4,290,36.91,,,0.23,,100,600,Snow,light snow,13d
1172865600,2007-03-02 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.0,4023.0,21.2,14.4,26.1,31.21,1002,,,76,23.04,290,34.45,,,0.18,,100,600,Snow,light snow,13d
1172869200,2007-03-02 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.73,2414.0,21.92,15.13,27.0,31.21,1002,,,76,21.92,270,29.97,,,0.14,,100,600,Snow,light snow,13d
1172872800,2007-03-02 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.98,3219.0,21.18,14.38,26.1,31.21,1003,,,76,19.69,280,29.97,,,0.11,,100,600,Snow,light snow,13d
1172876400,2007-03-02 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.98,6437.0,20.05,14.38,26.1,31.21,1003,,,72,23.04,280,34.45,,,0.16,,40,600,Snow,light snow,13d
1172880000,2007-03-03 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.95,400.0,19.54,10.35,21.96,28.67,1005,,,85,20.8,300,32.21,,,0.19,,100,602,Snow,heavy snow,13d
1172883600,2007-03-03 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.62,6437.0,16.38,10.02,21.96,26.87,1004,,,74,17.22,300,26.4,,,0.5,,100,600,Snow,light snow,13n
1172887200,2007-03-03 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.62,9656.0,17.46,10.02,21.96,25.81,1005,,,78,21.92,310,31.09,,,,,100,721,Haze,haze,50n
1172890800,2007-03-03 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.94,3219.0,15.35,7.34,19.08,24.01,1006,,,80,24.16,300,32.21,,,,0.5,100,600,Snow,light snow,13n
1172894400,2007-03-03 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.73,4828.0,13.12,6.13,18.0,22.21,1007,,,76,20.8,320,32.21,,,,,100,600,Snow,light snow,13n
1172898000,2007-03-03 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.12,3219.0,13.05,5.52,17.64,20.41,1007,,,78,23.04,310,27.74,,,,,100,600,Snow,light snow,13n
1172901600,2007-03-03 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,16.79,4800.0,12.25,4.19,16.02,20.41,1009,,,80,20.8,310,,,,0.13,,100,600,Snow,light snow,13n
1172905200,2007-03-03 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.67,6437.0,12.34,5.07,17.1,20.41,1009,,,77,19.69,310,28.86,,,0.11,,100,600,Snow,light snow,13n
1172908800,2007-03-03 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.67,4828.0,12.34,5.07,17.1,21.47,1010,,,77,20.8,320,28.86,,,,,100,600,Snow,light snow,13n
1172912400,2007-03-03 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.73,4828.0,13.12,6.13,17.87,22.21,1011,,,76,19.69,320,28.86,,,,,100,600,Snow,light snow,13n
1172916000,2007-03-03 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.12,4828.0,13.05,5.52,17.64,21.47,1012,,,78,18.34,330,28.86,,,,,100,600,Snow,light snow,13n
1172919600,2007-03-03 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.67,9656.0,12.34,5.07,17.1,20.41,1013,,,77,24.16,320,28.86,,,,,100,804,Clouds,overcast clouds,04n
1172923200,2007-03-03 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,16.77,10000.0,10.94,4.17,16.02,20.41,1016,,,75,21.92,320,31.09,,,,,100,804,Clouds,overcast clouds,04n
1172926800,2007-03-03 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.73,10000.0,9.39,3.13,15.12,19.67,1016,,,73,21.92,320,31.09,,,,,40,802,Clouds,scattered clouds,03d
1172930400,2007-03-03 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,14.83,10000.0,8.24,2.23,14.04,18.61,1017,,,72,21.92,320,33.33,,,,,40,802,Clouds,scattered clouds,03d
1172934000,2007-03-03 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.73,10000.0,7.99,3.13,15.12,19.67,1018,,,68,21.92,320,28.86,,,,,0,800,Clear,sky is clear,01d
1172937600,2007-03-03 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.67,10000.0,9.57,5.07,17.1,20.41,1020,,,67,26.4,330,33.33,,,,,0,721,Haze,haze,50d
